                Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
TRY  ASTM SAB  6 SAB  7 SAB  6 SAB  6 SAB  9  ASTM SIP  9 SAB  7 SIP  9 SAB  8 SAB  9 5 7 - . - - - -  -
TRY  ASTM SAB  6 SAB  7 SAB  6 SAB  7 SAB  9  ASTM SIP  9 SAB  7 SIP  9 SAB  8 SAB  9 5 7 - . - - - -  -
TRY  ASTM SIP  6 SAB  7 SAB  6 SAB  7 SAB  9  ASTM SIP  9 SAB  7 SIP  9 SAB  8 SAB  9 5 7 - . 0 - - -  -
TRY  ASTM SIP  6 SAB  7 SAB  6 SAB  7 SIP  9  ASTM SIP  9 SAB  7 SIP  9 SAB  8 SAB  9 5 7 - . 0 4 - -  -
TRY  ASTM SIP  6 SAB  7 SIP  6 SAB  7 SIP  9  ASTM SIP  9 SAB  7 SIP  9 SAB  8 SAB  9 5 7 - . 0 4 2 -  -
TRY  ASTM SIP  6 SAB  7 SIP  6 SAB  7 SIP  9  ASTM SIP  9 SAB  7 SIP  9 SAB  8 SIP  9 5 7 9 . 0 4 2 -  -
TRY  WATL SIP  6 SAB  7 SIP  6 SAB  7 SIP  9  ASTM SIP  9 SAB  7 SIP  9 SAB  8 SIP  9 5 7 9 . 0 4 2 -  -
TRY  WATL SIP  6 SAB  7 SIP  6 SAB  7 SIP  9  WATL SIP  9 SAB  7 SIP  9 SAB  8 SIP  9 5 7 9 . 0 4 2 -  -
TRY  WATL SIP  6 SAB  7 SIP  6 SAB  7 SIP  9  WATL SIP  9 SAB  7 SIP  9 SAB  8 SIP  9 5 7 9 . 0 4 2 -  -
WTC  WATL SIP  6 SAB  7 SIP  6 SAB  7 SIP  9  WATL SIP  9 SAB  7 SIP  9 SAB  8 SIP  9 5 7 9 . 0 4 2 1  0
WTC  WATL SIP  6 SAB  7 DYB  6 SAB  7 SIP  9  WATL SIP  9 SAB  7 SIP  9 SAB  8 SIP  9 5 7 9 . 0 4 2 1  0
WTC  WATL SIP  6 SAB  7 DYB  6 SAB  7 DYB  9  WATL SIP  9 SAB  7 SIP  9 SAB  8 SIP  9 5 7 9 . 0 4 2 1  0
WTC  WATL DYB  6 SAB  7 DYB  6 SAB  7 DYB  9  WATL SIP  9 SAB  7 SIP  9 SAB  8 SIP  9 5 7 9 . 0 4 2 1  0
WTC  WATL DYB  6 SAB  7 DYB  6 SAB  7 DYB  9  WATL SIP  9 SAB  7 DYB  9 SAB  8 SIP  9 5 7 9 . 0 4 2 1  0
WTC  WATL DYB  6 SAB  7 DYB  6 SAB  7 DYB  9  WATL DYB  9 SAB  7 DYB  9 SAB  8 SIP  9 5 7 9 . 0 4 2 1  0
WTC  WATL DYB  6 SAB  7 DYB  6 SAB  7 DYB  9  WATL DYB  9 SAB  7 DYB  9 SAB  8 DYB  9 5 7 9 . 0 4 2 1  0
WTC  WATL DYB  6 SAB  7 DYB  6 SAB  7 DYB  9  WATL DYB  9 SAB  7 DYB  9 SAB  8 DYB  9 5 7 9 . 0 4 2 1  5
WTC  WATL DYB  6 SAB  7 DYB  6 SAB  7 DYB  9  WATL DYB  9 SAB  7 DYB  9 SAB  8 DYB  9 5 7 9 . 0 4 2 1  5
WTC  WFRC DYB  6 SAB  7 DYB  6 SAB  7 DYB  9  WATL DYB  9 SAB  7 DYB  9 SAB  8 DYB  9 5 7 9 . 0 4 2 1  5
WTC  WFRC DYB  6 SAB  7 DYB  6 SAB  7 SAB  8  WATL DYB  9 SAB  7 DYB  9 SAB  8 DYB  9 5 7 9 . 0 2 - 1  5
WTC  WFRC DYB  6 SAB  7 DYB  6 SAB  7 SAB  8  WFRC DYB  9 SAB  7 DYB  9 SAB  8 DYB  9 5 7 9 . 0 2 - 1  5
WTC  WFRC DYB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC DYB  9 SAB  7 DYB  9 SAB  8 DYB  9 5 7 9 . 0 - - 1  5
WTC  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC DYB  9 SAB  7 DYB  9 SAB  8 DYB  9 5 7 9 . - - - 1  5
WTC  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC DYB  9 SAB  7 DYB  9 SAB  8 SAB  8 5 7 - . - - - 1  5
WTC  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC DYB  9 SAB  7 SAB  8 SAB  8 SAB  8 5 - - . - - - 1  5
WTC  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 SAB  7 SAB  8 SAB  8 SAB  8 - - - . - - - 1  5
EOG  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 SAB  7 SAB  8 SAB  8 SAB  8 - - - . - - - -  -
Game 1 was won by team 1 by knock out in 1 trials.
Game 2
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
SOG  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 SAB  7 SAB  8 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 SAB  7 SAB  8 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  7 SAB  8 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  8 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  8 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  8 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  8 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  8 SAB  8  ASTM SAB  8 SAB  8 SAB  8 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SAB  8 SAB  8  ASTM SAB  8 SAB  8 SAB  8 SAB  8 SAB  9 - - - . 2 - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SAB  8 SAB  8  ASTM SAB  8 SAB  8 SIP  8 SAB  8 SAB  9 7 - - . 2 - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SAB  8 SAB  8  ASTM SAB  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 - . 2 - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SAB  8 SIP  8  ASTM SAB  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 - . 2 4 - -  -
TRY  ASTM SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  ASTM SAB  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 - . 2 4 1 -  -
TRY  ASTM SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  ASTM SIP  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 5 . 2 4 1 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  ASTM SIP  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 5 . 2 4 1 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  WATL SIP  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 5 . 2 4 1 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  WATL SIP  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 5 . 2 4 1 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  WATL SIP  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 5 . 2 4 1 -  -
WTC  WATL SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  WATL SIP  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 5 . 2 4 1 1  0
WTC  WATL SAB  7 DYB  7 SIP  6 SAB  8 SIP  8  WATL SIP  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 5 . 2 4 1 1  0
WTC  WATL SAB  7 DYB  7 SIP  6 SAB  8 DYB  8  WATL SIP  8 SAB  8 SIP  8 SIP  8 SAB  9 7 8 5 . 2 4 1 1  0
WTC  WATL SAB  7 DYB  7 SIP  6 SAB  8 DYB  8  WATL SIP  8 SAB  8 SIP  8 DYB  8 SAB  9 7 8 5 . 2 4 1 1  0
WTC  WATL SAB  7 DYB  7 SIP  6 SAB  8 DYB  8  WATL SIP  8 SAB  8 DYB  8 DYB  8 SAB  9 7 8 5 . 2 4 1 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 SAB  8 DYB  8  WATL SIP  8 SAB  8 DYB  8 DYB  8 SAB  9 7 8 5 . 2 4 1 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 SAB  8 DYB  8  WATL DYB  8 SAB  8 DYB  8 DYB  8 SAB  9 7 8 5 . 2 4 1 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 SAB  8 DYB  8  WATL DYB  8 SAB  8 DYB  8 DYB  8 SAB  9 7 8 5 . 2 4 1 1  3
WTC  WATL SAB  7 DYB  7 DYB  6 SAB  8 DYB  8  WATL SAB  7 SAB  8 DYB  8 DYB  8 SAB  9 7 8 - . 2 4 1 1  3
WTC  WATL SAB  7 DYB  7 SAB  6 SAB  8 DYB  8  WATL SAB  7 SAB  8 DYB  8 DYB  8 SAB  9 7 8 - . 4 1 - 1  3
WTC  WFRC SAB  7 DYB  7 SAB  6 SAB  8 DYB  8  WATL SAB  7 SAB  8 DYB  8 DYB  8 SAB  9 7 8 - . 4 1 - 1  3
WTC  WFRC SAB  7 DYB  7 SAB  6 SAB  8 SAB  7  WATL SAB  7 SAB  8 DYB  8 DYB  8 SAB  9 7 8 - . 1 - - 1  3
WTC  WFRC SAB  7 DYB  7 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 DYB  8 DYB  8 SAB  9 7 8 - . 1 - - 1  3
WTC  WFRC SAB  7 DYB  7 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 DYB  8 SAB  7 SAB  9 7 - - . 1 - - 1  3
WTC  WFRC SAB  7 DYB  7 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 SAB  7 SAB  7 SAB  9 - - - . 1 - - 1  3
WTC  WFRC SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 SAB  7 SAB  7 SAB  9 - - - . - - - 1  3
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 SAB  7 SAB  7 SAB  9 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  ASTM SAB  7 SAB  8 SAB  7 SAB  7 SAB  9 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  ASTM SAB  8 SAB  8 SAB  7 SAB  7 SAB  9 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  ASTM SAB  8 SAB  8 SAB  7 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  ASTM SAB  8 SAB  8 SAB  7 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  8 SAB  7  ASTM SAB  8 SAB  8 SAB  7 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  8 SAB  8  ASTM SAB  8 SAB  8 SAB  7 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  8 SAB  8  ASTM SAB  8 SAB  8 SAB  7 SAB  8 SIP  9 9 - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SIP  8 SAB  8  ASTM SAB  8 SAB  8 SAB  7 SAB  8 SIP  9 9 - - . 3 - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SIP  8 SAB  8  ASTM SAB  8 SIP  8 SAB  7 SAB  8 SIP  9 9 6 - . 3 - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SIP  8 SAB  8  ASTM SAB  8 SIP  8 SAB  7 SAB  8 SIP  9 9 6 - . 3 2 - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SIP  8 SAB  8  ASTM SAB  8 SIP  8 SIP  7 SAB  8 SIP  9 9 6 7 . 3 2 - -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  ASTM SAB  8 SIP  8 SIP  7 SAB  8 SIP  9 9 6 7 . 3 2 0 -  -
TRY  WATL SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  ASTM SAB  8 SIP  8 SIP  7 SAB  8 SIP  9 9 6 7 . 3 2 0 -  -
TRY  WATL SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  WATL SAB  8 SIP  8 SIP  7 SAB  8 SIP  9 9 6 7 . 3 2 0 -  -
TRY  WATL SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  WATL SAB  8 SIP  8 SIP  7 SAB  8 SIP  9 9 6 7 . 3 2 0 -  -
WTC  WATL SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  WATL SAB  8 SIP  8 SIP  7 SAB  8 SIP  9 9 6 7 . 3 2 0 2  3
WTC  WATL SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  WATL SAB  8 SIP  8 DYB  7 SAB  8 SIP  9 9 6 7 . 3 2 0 2  3
WTC  WATL SIP  7 SAB  7 DYB  6 SIP  8 SAB  8  WATL SAB  8 SIP  8 DYB  7 SAB  8 SIP  9 9 6 7 . 3 2 0 2  3
WTC  WATL SIP  7 SAB  7 DYB  6 SIP  8 SAB  8  WATL SAB  8 DYB  8 DYB  7 SAB  8 SIP  9 9 6 7 . 3 2 0 2  3
WTC  WATL SIP  7 SAB  7 DYB  6 DYB  8 SAB  8  WATL SAB  8 DYB  8 DYB  7 SAB  8 SIP  9 9 6 7 . 3 2 0 2  3
WTC  WATL SIP  7 SAB  7 DYB  6 DYB  8 SAB  8  WATL SAB  8 DYB  8 DYB  7 SAB  8 DYB  9 9 6 7 . 3 2 0 2  3
WTC  WATL DYB  7 SAB  7 DYB  6 DYB  8 SAB  8  WATL SAB  8 DYB  8 DYB  7 SAB  8 DYB  9 9 6 7 . 3 2 0 2  3
WTC  WATL DYB  7 SAB  7 DYB  6 DYB  8 SAB  8  WATL SAB  8 DYB  8 DYB  7 SAB  8 DYB  9 9 6 7 . 3 2 0 2  5
WTC  WATL DYB  7 SAB  7 DYB  6 DYB  8 SAB  8  WATL SAB  8 DYB  8 DYB  7 SAB  8 DYB  9 9 6 7 . 3 2 0 2  5
WTC  WFRC DYB  7 SAB  7 DYB  6 DYB  8 SAB  8  WATL SAB  8 DYB  8 DYB  7 SAB  8 DYB  9 9 6 7 . 3 2 0 2  5
WTC  WFRC DYB  7 SAB  7 DYB  6 SAB  7 SAB  8  WATL SAB  8 DYB  8 DYB  7 SAB  8 DYB  9 9 6 7 . 2 0 - 2  5
WTC  WFRC DYB  7 SAB  7 DYB  6 SAB  7 SAB  8  WFRC SAB  8 DYB  8 DYB  7 SAB  8 DYB  9 9 6 7 . 2 0 - 2  5
WTC  WFRC DYB  7 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 DYB  8 DYB  7 SAB  8 DYB  9 9 6 7 . 0 - - 2  5
WTC  WFRC DYB  7 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 DYB  8 DYB  7 SAB  8 SAB  8 6 7 - . 0 - - 2  5
WTC  WFRC DYB  7 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 SAB  7 DYB  7 SAB  8 SAB  8 7 - - . 0 - - 2  5
WTC  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 SAB  7 DYB  7 SAB  8 SAB  8 7 - - . - - - 2  5
WTC  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - 2  5
EOG  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
Game 2 was won by team 1 by knock out in 2 trials.
Game 3
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
SOG  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  WFRC SAB  8 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SAB  9 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SAB  9 8 - - . - - - -  -
TRY  ASTM SAB  6 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SAB  9 8 - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SAB  9 8 - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  8 SAB  8  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SAB  9 8 - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SAB  8 SAB  8  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SAB  9 8 - - . 2 - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SAB  8 SAB  8  ASTM SIP  8 SAB  8 SAB  6 SIP  8 SAB  9 8 5 - . 2 - - -  -
TRY  ASTM SAB  7 SIP  7 SIP  6 SAB  8 SAB  8  ASTM SIP  8 SAB  8 SAB  6 SIP  8 SAB  9 8 5 - . 2 1 - -  -
TRY  ASTM SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  ASTM SIP  8 SAB  8 SAB  6 SIP  8 SAB  9 8 5 - . 2 1 4 -  -
TRY  ASTM SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  ASTM SIP  8 SAB  8 SIP  6 SIP  8 SAB  9 8 5 7 . 2 1 4 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  ASTM SIP  8 SAB  8 SIP  6 SIP  8 SAB  9 8 5 7 . 2 1 4 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  WATL SIP  8 SAB  8 SIP  6 SIP  8 SAB  9 8 5 7 . 2 1 4 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  WATL SIP  8 SAB  8 SIP  6 SIP  8 SAB  9 8 5 7 . 2 1 4 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  WATL SIP  8 SAB  8 SIP  6 SIP  8 SAB  9 8 5 7 . 2 1 4 -  -
WTC  WATL SAB  7 SIP  7 SIP  6 SAB  8 SIP  8  WATL SIP  8 SAB  8 SIP  6 SIP  8 SAB  9 8 5 7 . 2 1 4 1  0
WTC  WATL SAB  7 SIP  7 SIP  6 SAB  8 DYB  8  WATL SIP  8 SAB  8 SIP  6 SIP  8 SAB  9 8 5 7 . 2 1 4 1  0
WTC  WATL SAB  7 DYB  7 SIP  6 SAB  8 DYB  8  WATL SIP  8 SAB  8 SIP  6 SIP  8 SAB  9 8 5 7 . 2 1 4 1  0
WTC  WATL SAB  7 DYB  7 SIP  6 SAB  8 DYB  8  WATL DYB  8 SAB  8 SIP  6 SIP  8 SAB  9 8 5 7 . 2 1 4 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 SAB  8 DYB  8  WATL DYB  8 SAB  8 SIP  6 SIP  8 SAB  9 8 5 7 . 2 1 4 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 SAB  8 DYB  8  WATL DYB  8 SAB  8 SIP  6 DYB  8 SAB  9 8 5 7 . 2 1 4 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 SAB  8 DYB  8  WATL DYB  8 SAB  8 DYB  6 DYB  8 SAB  9 8 5 7 . 2 1 4 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 SAB  8 DYB  8  WATL DYB  8 SAB  8 DYB  6 DYB  8 SAB  9 8 5 7 . 2 1 4 1  1
WTC  WATL SAB  7 DYB  7 DYB  6 SAB  8 SAB  7  WATL DYB  8 SAB  8 DYB  6 DYB  8 SAB  9 8 5 7 . 2 1 - 1  1
WTC  WFRC SAB  7 DYB  7 DYB  6 SAB  8 SAB  7  WATL DYB  8 SAB  8 DYB  6 DYB  8 SAB  9 8 5 7 . 2 1 - 1  1
WTC  WFRC SAB  7 DYB  7 DYB  6 SAB  8 SAB  7  WATL SAB  7 SAB  8 DYB  6 DYB  8 SAB  9 8 7 - . 2 1 - 1  1
WTC  WFRC SAB  7 SAB  6 DYB  6 SAB  8 SAB  7  WATL SAB  7 SAB  8 DYB  6 DYB  8 SAB  9 8 7 - . 2 - - 1  1
WTC  WFRC SAB  7 SAB  6 DYB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 DYB  6 DYB  8 SAB  9 8 7 - . 2 - - 1  1
WTC  WFRC SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 DYB  6 DYB  8 SAB  9 8 7 - . - - - 1  1
WTC  WFRC SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 DYB  6 SAB  7 SAB  9 7 - - . - - - 1  1
WTC  WFRC SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 SAB  6 SAB  7 SAB  9 - - - . - - - 1  1
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 SAB  6 SAB  7 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  6 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 SAB  6 SAB  7 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  8 SAB  7  WFRC SAB  7 SAB  8 SAB  6 SAB  7 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  8 SAB  8  WFRC SAB  7 SAB  8 SAB  6 SAB  7 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SIP  8 SAB  8  WFRC SAB  7 SAB  8 SAB  6 SAB  7 SAB  9 - - - . 3 - - -  -
TRY  ASTM SIP  7 SAB  7 SAB  6 SIP  8 SAB  8  WFRC SAB  7 SAB  8 SAB  6 SAB  7 SAB  9 - - - . 3 0 - -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  WFRC SAB  7 SAB  8 SAB  6 SAB  7 SAB  9 - - - . 3 0 2 -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  ASTM SAB  7 SAB  8 SAB  6 SAB  7 SAB  9 - - - . 3 0 2 -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  ASTM SAB  8 SAB  8 SAB  6 SAB  7 SAB  9 - - - . 3 0 2 -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SAB  9 - - - . 3 0 2 -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SIP  9 9 - - . 3 0 2 -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  ASTM SAB  8 SAB  8 SIP  6 SAB  8 SIP  9 9 7 - . 3 0 2 -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SIP  8 SAB  8  ASTM SAB  8 SIP  8 SIP  6 SAB  8 SIP  9 9 7 6 . 3 0 2 -  -
