                Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
TRY  ASTM SAB  7 SAB  7 SAB  8 SAB  7 SAB  7  ASTM SAB  8 SAB  8 SAB  9 SAB  8 SAB  8 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  8 SAB  7 SAB  7  ASTM SAB  8 SAB  8 SAB  9 SAB  8 SAB  8 - - - . 2 - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  8 SAB  7 SIP  7  ASTM SAB  8 SAB  8 SAB  9 SAB  8 SAB  8 - - - . 2 4 - -  -
TRY  ASTM SAB  7 SAB  7 SIP  8 SAB  7 SIP  7  ASTM SIP  8 SAB  8 SAB  9 SAB  8 SAB  8 5 - - . 2 4 - -  -
TRY  ASTM SAB  7 SAB  7 SIP  8 SAB  7 SIP  7  ASTM SIP  8 SIP  8 SAB  9 SAB  8 SAB  8 5 6 - . 2 4 - -  -
TRY  ASTM SAB  7 SAB  7 SIP  8 SAB  7 SIP  7  ASTM SIP  8 SIP  8 SIP  9 SAB  8 SAB  8 5 6 7 . 2 4 - -  -
TRY  ASTM SIP  7 SAB  7 SIP  8 SAB  7 SIP  7  ASTM SIP  8 SIP  8 SIP  9 SAB  8 SAB  8 5 6 7 . 2 4 0 -  -
TRY  WATL SIP  7 SAB  7 SIP  8 SAB  7 SIP  7  ASTM SIP  8 SIP  8 SIP  9 SAB  8 SAB  8 5 6 7 . 2 4 0 -  -
TRY  WATL SIP  7 SAB  7 SIP  8 SAB  7 SIP  7  WATL SIP  8 SIP  8 SIP  9 SAB  8 SAB  8 5 6 7 . 2 4 0 -  -
TRY  WATL SIP  7 SAB  7 SIP  8 SAB  7 SIP  7  WATL SIP  8 SIP  8 SIP  9 SAB  8 SAB  8 5 6 7 . 2 4 0 -  -
WTC  WATL SIP  7 SAB  7 SIP  8 SAB  7 SIP  7  WATL SIP  8 SIP  8 SIP  9 SAB  8 SAB  8 5 6 7 . 2 4 0 1  0
WTC  WATL SIP  7 SAB  7 SIP  8 SAB  7 SIP  7  WATL SIP  8 SIP  8 DYB  9 SAB  8 SAB  8 5 6 7 . 2 4 0 1  0
WTC  WATL SIP  7 SAB  7 SIP  8 SAB  7 SIP  7  WATL SIP  8 DYB  8 DYB  9 SAB  8 SAB  8 5 6 7 . 2 4 0 1  0
WTC  WATL SIP  7 SAB  7 SIP  8 SAB  7 SIP  7  WATL DYB  8 DYB  8 DYB  9 SAB  8 SAB  8 5 6 7 . 2 4 0 1  0
WTC  WATL SIP  7 SAB  7 SIP  8 SAB  7 DYB  7  WATL DYB  8 DYB  8 DYB  9 SAB  8 SAB  8 5 6 7 . 2 4 0 1  0
WTC  WATL SIP  7 SAB  7 DYB  8 SAB  7 DYB  7  WATL DYB  8 DYB  8 DYB  9 SAB  8 SAB  8 5 6 7 . 2 4 0 1  0
WTC  WATL DYB  7 SAB  7 DYB  8 SAB  7 DYB  7  WATL DYB  8 DYB  8 DYB  9 SAB  8 SAB  8 5 6 7 . 2 4 0 1  0
WTC  WATL DYB  7 SAB  7 DYB  8 SAB  7 DYB  7  WATL DYB  8 DYB  8 DYB  9 SAB  8 SAB  8 5 6 7 . 2 4 0 1  3
WTC  WATL DYB  7 SAB  7 SAB  7 SAB  7 DYB  7  WATL DYB  8 DYB  8 DYB  9 SAB  8 SAB  8 5 6 7 . 4 0 - 1  3
WTC  WATL DYB  7 SAB  7 SAB  7 SAB  7 DYB  7  WATL DYB  8 SAB  7 DYB  9 SAB  8 SAB  8 5 7 - . 4 0 - 1  3
WTC  WFRC DYB  7 SAB  7 SAB  7 SAB  7 DYB  7  WATL DYB  8 SAB  7 DYB  9 SAB  8 SAB  8 5 7 - . 4 0 - 1  3
WTC  WFRC SAB  6 SAB  7 SAB  7 SAB  7 DYB  7  WATL DYB  8 SAB  7 DYB  9 SAB  8 SAB  8 5 7 - . 4 - - 1  3
WTC  WFRC SAB  6 SAB  7 SAB  7 SAB  7 DYB  7  WFRC DYB  8 SAB  7 DYB  9 SAB  8 SAB  8 5 7 - . 4 - - 1  3
WTC  WFRC SAB  6 SAB  7 SAB  7 SAB  7 DYB  7  WFRC SAB  7 SAB  7 DYB  9 SAB  8 SAB  8 7 - - . 4 - - 1  3
WTC  WFRC SAB  6 SAB  7 SAB  7 SAB  7 DYB  7  WFRC SAB  7 SAB  7 SAB  8 SAB  8 SAB  8 - - - . 4 - - 1  3
WTC  WFRC SAB  6 SAB  7 SAB  7 SAB  7 SAB  6  WFRC SAB  7 SAB  7 SAB  8 SAB  8 SAB  8 - - - . - - - 1  3
TRY  WFRC SAB  6 SAB  7 SAB  7 SAB  7 SAB  6  WFRC SAB  7 SAB  7 SAB  8 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  7 SAB  7 SAB  6  ASTM SAB  7 SAB  7 SAB  8 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  7 SAB  7 SAB  6  ASTM SAB  7 SAB  8 SAB  8 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  7 SAB  7 SAB  6  ASTM SAB  7 SAB  8 SAB  8 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  6 SAB  7 SAB  7 SAB  7 SAB  6  ASTM SAB  7 SAB  8 SAB  8 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  7 SAB  7 SAB  6  ASTM SAB  7 SAB  8 SAB  8 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  7 SAB  7 SAB  7  ASTM SAB  7 SAB  8 SAB  8 SAB  8 SAB  9 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  7 SIP  7 SAB  7  ASTM SAB  7 SAB  8 SAB  8 SAB  8 SAB  9 - - - . 3 - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  7 SIP  7 SAB  7  ASTM SAB  7 SAB  8 SAB  8 SIP  8 SAB  9 8 - - . 3 - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  7 SIP  7 SAB  7  ASTM SAB  7 SAB  8 SAB  8 SIP  8 SAB  9 8 - - . 3 2 - -  -
TRY  ASTM SAB  7 SAB  7 SIP  7 SIP  7 SAB  7  ASTM SIP  7 SAB  8 SAB  8 SIP  8 SAB  9 8 5 - . 3 2 - -  -
TRY  ASTM SAB  7 SAB  7 SIP  7 SIP  7 SAB  7  ASTM SIP  7 SAB  8 SIP  8 SIP  8 SAB  9 8 5 7 . 3 2 - -  -
TRY  ASTM SAB  7 SIP  7 SIP  7 SIP  7 SAB  7  ASTM SIP  7 SAB  8 SIP  8 SIP  8 SAB  9 8 5 7 . 3 2 1 -  -
TRY  WATL SAB  7 SIP  7 SIP  7 SIP  7 SAB  7  ASTM SIP  7 SAB  8 SIP  8 SIP  8 SAB  9 8 5 7 . 3 2 1 -  -
TRY  WATL SAB  7 SIP  7 SIP  7 SIP  7 SAB  7  WATL SIP  7 SAB  8 SIP  8 SIP  8 SAB  9 8 5 7 . 3 2 1 -  -
TRY  WATL SAB  7 SIP  7 SIP  7 SIP  7 SAB  7  WATL SIP  7 SAB  8 SIP  8 SIP  8 SAB  9 8 5 7 . 3 2 1 -  -
WTC  WATL SAB  7 SIP  7 SIP  7 SIP  7 SAB  7  WATL SIP  7 SAB  8 SIP  8 SIP  8 SAB  9 8 5 7 . 3 2 1 2  3
WTC  WATL SAB  7 DYB  7 SIP  7 SIP  7 SAB  7  WATL SIP  7 SAB  8 SIP  8 SIP  8 SAB  9 8 5 7 . 3 2 1 2  3
WTC  WATL SAB  7 DYB  7 SIP  7 SIP  7 SAB  7  WATL DYB  7 SAB  8 SIP  8 SIP  8 SAB  9 8 5 7 . 3 2 1 2  3
WTC  WATL SAB  7 DYB  7 DYB  7 SIP  7 SAB  7  WATL DYB  7 SAB  8 SIP  8 SIP  8 SAB  9 8 5 7 . 3 2 1 2  3
WTC  WATL SAB  7 DYB  7 DYB  7 SIP  7 SAB  7  WATL DYB  7 SAB  8 SIP  8 DYB  8 SAB  9 8 5 7 . 3 2 1 2  3
WTC  WATL SAB  7 DYB  7 DYB  7 DYB  7 SAB  7  WATL DYB  7 SAB  8 SIP  8 DYB  8 SAB  9 8 5 7 . 3 2 1 2  3
WTC  WATL SAB  7 DYB  7 DYB  7 DYB  7 SAB  7  WATL DYB  7 SAB  8 DYB  8 DYB  8 SAB  9 8 5 7 . 3 2 1 2  3
WTC  WATL SAB  7 DYB  7 DYB  7 DYB  7 SAB  7  WATL DYB  7 SAB  8 DYB  8 DYB  8 SAB  9 8 5 7 . 3 2 1 2  7
WTC  WATL SAB  7 DYB  7 DYB  7 DYB  7 SAB  7  WATL DYB  7 SAB  8 DYB  8 DYB  8 SAB  9 8 5 7 . 3 2 1 2  7
WTC  WFRC SAB  7 DYB  7 DYB  7 DYB  7 SAB  7  WATL DYB  7 SAB  8 DYB  8 DYB  8 SAB  9 8 5 7 . 3 2 1 2  7
WTC  WFRC SAB  7 DYB  7 DYB  7 DYB  7 SAB  7  WATL DYB  7 SAB  8 SAB  7 DYB  8 SAB  9 8 5 - . 3 2 1 2  7
WTC  WFRC SAB  7 DYB  7 DYB  7 DYB  7 SAB  7  WFRC DYB  7 SAB  8 SAB  7 DYB  8 SAB  9 8 5 - . 3 2 1 2  7
WTC  WFRC SAB  7 SAB  6 DYB  7 DYB  7 SAB  7  WFRC DYB  7 SAB  8 SAB  7 DYB  8 SAB  9 8 5 - . 3 2 - 2  7
WTC  WFRC SAB  7 SAB  6 SAB  6 DYB  7 SAB  7  WFRC DYB  7 SAB  8 SAB  7 DYB  8 SAB  9 8 5 - . 3 - - 2  7
WTC  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  WFRC DYB  7 SAB  8 SAB  7 DYB  8 SAB  9 8 5 - . - - - 2  7
WTC  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  WFRC DYB  7 SAB  8 SAB  7 SAB  7 SAB  9 5 - - . - - - 2  7
WTC  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  WFRC SAB  6 SAB  8 SAB  7 SAB  7 SAB  9 - - - . - - - 2  7
EOG  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  WFRC SAB  6 SAB  8 SAB  7 SAB  7 SAB  9 - - - . - - - -  -
Game 1 was won by team 1 by knock out in 2 trials.
Game 2
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
SOG  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  WFRC SAB  6 SAB  8 SAB  7 SAB  7 SAB  9 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  WFRC SAB  6 SAB  8 SAB  7 SAB  7 SAB  9 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  ASTM SAB  6 SAB  8 SAB  7 SAB  7 SAB  9 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  ASTM SAB  7 SAB  8 SAB  7 SAB  7 SAB  9 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  ASTM SAB  7 SAB  8 SAB  7 SAB  8 SAB  9 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  ASTM SAB  7 SIP  8 SAB  7 SAB  8 SAB  9 6 - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  ASTM SAB  7 SIP  8 SIP  7 SAB  8 SAB  9 6 7 - . - - - -  -
TRY  ASTM SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  ASTM SAB  7 SIP  8 SIP  7 SAB  8 SAB  9 6 7 - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  6 SAB  7  ASTM SAB  7 SIP  8 SIP  7 SAB  8 SAB  9 6 7 - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  7 SAB  7  ASTM SAB  7 SIP  8 SIP  7 SAB  8 SAB  9 6 7 - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SAB  7 SAB  7  ASTM SAB  7 SIP  8 SIP  7 SAB  8 SAB  9 6 7 - . 2 - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SAB  7 SAB  7  ASTM SAB  7 SIP  8 SIP  7 SAB  8 SIP  9 6 7 9 . 2 - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SAB  7 SIP  7  ASTM SAB  7 SIP  8 SIP  7 SAB  8 SIP  9 6 7 9 . 2 4 - -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SAB  7 SIP  7  ASTM SAB  7 SIP  8 SIP  7 SAB  8 SIP  9 6 7 9 . 2 4 0 -  -
TRY  WATL SIP  7 SAB  7 SIP  6 SAB  7 SIP  7  ASTM SAB  7 SIP  8 SIP  7 SAB  8 SIP  9 6 7 9 . 2 4 0 -  -
TRY  WATL SIP  7 SAB  7 SIP  6 SAB  7 SIP  7  WATL SAB  7 SIP  8 SIP  7 SAB  8 SIP  9 6 7 9 . 2 4 0 -  -
TRY  WATL SIP  7 SAB  7 SIP  6 SAB  7 SIP  7  WATL SAB  7 SIP  8 SIP  7 SAB  8 SIP  9 6 7 9 . 2 4 0 -  -
TRY  WATL SIP  7 SAB  7 SIP  6 SAB  7 SIP  7  WATL SAB  7 SIP  8 SIP  7 SAB  8 SIP  9 6 7 9 . 2 4 0 -  -
WTC  WATL SIP  7 SAB  7 SIP  6 SAB  7 SIP  7  WATL SAB  7 SIP  8 SIP  7 SAB  8 SIP  9 6 7 9 . 2 4 0 1  0
WTC  WATL SIP  7 SAB  7 SIP  6 SAB  7 DYB  7  WATL SAB  7 SIP  8 SIP  7 SAB  8 SIP  9 6 7 9 . 2 4 0 1  0
WTC  WATL SIP  7 SAB  7 SIP  6 SAB  7 DYB  7  WATL SAB  7 SIP  8 SIP  7 SAB  8 DYB  9 6 7 9 . 2 4 0 1  0
WTC  WATL SIP  7 SAB  7 DYB  6 SAB  7 DYB  7  WATL SAB  7 SIP  8 SIP  7 SAB  8 DYB  9 6 7 9 . 2 4 0 1  0
WTC  WATL SIP  7 SAB  7 DYB  6 SAB  7 DYB  7  WATL SAB  7 SIP  8 DYB  7 SAB  8 DYB  9 6 7 9 . 2 4 0 1  0
WTC  WATL SIP  7 SAB  7 DYB  6 SAB  7 DYB  7  WATL SAB  7 DYB  8 DYB  7 SAB  8 DYB  9 6 7 9 . 2 4 0 1  0
WTC  WATL DYB  7 SAB  7 DYB  6 SAB  7 DYB  7  WATL SAB  7 DYB  8 DYB  7 SAB  8 DYB  9 6 7 9 . 2 4 0 1  0
WTC  WATL DYB  7 SAB  7 DYB  6 SAB  7 DYB  7  WATL SAB  7 DYB  8 DYB  7 SAB  8 DYB  9 6 7 9 . 2 4 0 1  4
WTC  WATL DYB  7 SAB  7 DYB  6 SAB  7 DYB  7  WATL SAB  7 DYB  8 DYB  7 SAB  8 DYB  9 6 7 9 . 2 4 0 1  4
WTC  WFRC DYB  7 SAB  7 DYB  6 SAB  7 DYB  7  WATL SAB  7 DYB  8 DYB  7 SAB  8 DYB  9 6 7 9 . 2 4 0 1  4
WTC  WFRC DYB  7 SAB  7 DYB  6 SAB  7 DYB  7  WATL SAB  7 SAB  7 DYB  7 SAB  8 DYB  9 7 9 - . 2 4 0 1  4
WTC  WFRC DYB  7 SAB  7 DYB  6 SAB  7 DYB  7  WFRC SAB  7 SAB  7 DYB  7 SAB  8 DYB  9 7 9 - . 2 4 0 1  4
WTC  WFRC DYB  7 SAB  7 DYB  6 SAB  7 SAB  6  WFRC SAB  7 SAB  7 DYB  7 SAB  8 DYB  9 7 9 - . 2 0 - 1  4
WTC  WFRC SAB  6 SAB  7 DYB  6 SAB  7 SAB  6  WFRC SAB  7 SAB  7 DYB  7 SAB  8 DYB  9 7 9 - . 2 - - 1  4
WTC  WFRC SAB  6 SAB  7 DYB  6 SAB  7 SAB  6  WFRC SAB  7 SAB  7 DYB  7 SAB  8 SAB  8 7 - - . 2 - - 1  4
WTC  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  6  WFRC SAB  7 SAB  7 DYB  7 SAB  8 SAB  8 7 - - . - - - 1  4
WTC  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  6  WFRC SAB  7 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - 1  4
EOG  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  6  WFRC SAB  7 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
Game 2 was won by team 1 by knock out in 1 trials.
Game 3
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
SOG  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  6  WFRC SAB  7 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  6  WFRC SAB  7 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  6  ASTM SAB  7 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  6  ASTM SAB  8 SAB  7 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  6  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  6 SAB  7 SAB  6 SAB  7 SAB  6  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SAB  8 8 - - . - - - -  -
TRY  ASTM SAB  6 SAB  7 SAB  6 SAB  7 SAB  6  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SAB  8 8 - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  7 SAB  6  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SAB  8 8 - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  7 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SAB  8 8 - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  7 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SIP  8 8 9 - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SIP  6 SAB  7 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SIP  8 8 9 - . 2 - - -  -
TRY  ASTM SAB  7 SIP  7 SIP  6 SAB  7 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SIP  8 8 9 - . 2 1 - -  -
TRY  ASTM SAB  7 SIP  7 SIP  6 SIP  7 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SIP  8 SIP  8 8 9 - . 2 1 3 -  -
TRY  ASTM SAB  7 SIP  7 SIP  6 SIP  7 SAB  7  ASTM SAB  8 SAB  8 SIP  6 SIP  8 SIP  8 8 9 7 . 2 1 3 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SIP  7 SAB  7  ASTM SAB  8 SAB  8 SIP  6 SIP  8 SIP  8 8 9 7 . 2 1 3 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SIP  7 SAB  7  WATL SAB  8 SAB  8 SIP  6 SIP  8 SIP  8 8 9 7 . 2 1 3 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SIP  7 SAB  7  WATL SAB  8 SAB  8 SIP  6 SIP  8 SIP  8 8 9 7 . 2 1 3 -  -
TRY  WATL SAB  7 SIP  7 SIP  6 SIP  7 SAB  7  WATL SAB  8 SAB  8 SIP  6 SIP  8 SIP  8 8 9 7 . 2 1 3 -  -
WTC  WATL SAB  7 SIP  7 SIP  6 SIP  7 SAB  7  WATL SAB  8 SAB  8 SIP  6 SIP  8 SIP  8 8 9 7 . 2 1 3 1  0
WTC  WATL SAB  7 SIP  7 SIP  6 DYB  7 SAB  7  WATL SAB  8 SAB  8 SIP  6 SIP  8 SIP  8 8 9 7 . 2 1 3 1  0
WTC  WATL SAB  7 DYB  7 SIP  6 DYB  7 SAB  7  WATL SAB  8 SAB  8 SIP  6 SIP  8 SIP  8 8 9 7 . 2 1 3 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 DYB  7 SAB  7  WATL SAB  8 SAB  8 SIP  6 SIP  8 SIP  8 8 9 7 . 2 1 3 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 DYB  7 SAB  7  WATL SAB  8 SAB  8 SIP  6 SIP  8 DYB  8 8 9 7 . 2 1 3 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 DYB  7 SAB  7  WATL SAB  8 SAB  8 SIP  6 DYB  8 DYB  8 8 9 7 . 2 1 3 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 DYB  7 SAB  7  WATL SAB  8 SAB  8 DYB  6 DYB  8 DYB  8 8 9 7 . 2 1 3 1  0
WTC  WATL SAB  7 DYB  7 DYB  6 DYB  7 SAB  7  WATL SAB  8 SAB  8 DYB  6 DYB  8 DYB  8 8 9 7 . 2 1 3 1  2
WTC  WATL SAB  7 DYB  7 DYB  6 DYB  7 SAB  7  WATL SAB  8 SAB  8 DYB  6 SAB  7 DYB  8 9 7 - . 2 1 3 1  2
WTC  WFRC SAB  7 DYB  7 DYB  6 DYB  7 SAB  7  WATL SAB  8 SAB  8 DYB  6 SAB  7 DYB  8 9 7 - . 2 1 3 1  2
WTC  WFRC SAB  7 DYB  7 DYB  6 DYB  7 SAB  7  WATL SAB  8 SAB  8 SAB  6 SAB  7 DYB  8 9 - - . 2 1 3 1  2
WTC  WFRC SAB  7 DYB  7 DYB  6 DYB  7 SAB  7  WFRC SAB  8 SAB  8 SAB  6 SAB  7 DYB  8 9 - - . 2 1 3 1  2
WTC  WFRC SAB  7 SAB  6 DYB  6 DYB  7 SAB  7  WFRC SAB  8 SAB  8 SAB  6 SAB  7 DYB  8 9 - - . 2 3 - 1  2
WTC  WFRC SAB  7 SAB  6 SAB  6 DYB  7 SAB  7  WFRC SAB  8 SAB  8 SAB  6 SAB  7 DYB  8 9 - - . 3 - - 1  2
WTC  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  WFRC SAB  8 SAB  8 SAB  6 SAB  7 DYB  8 9 - - . - - - 1  2
WTC  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  WFRC SAB  8 SAB  8 SAB  6 SAB  7 SAB  7 - - - . - - - 1  2
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  WFRC SAB  8 SAB  8 SAB  6 SAB  7 SAB  7 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SAB  7 SAB  7 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SAB  7 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  6 SAB  6 SAB  6 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  6 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  ASTM SAB  7 SAB  7 SAB  6 SAB  7 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SAB  8 - - - . - - - -  -
TRY  ASTM SIP  7 SAB  7 SAB  6 SAB  7 SAB  7  ASTM SAB  8 SAB  8 SAB  6 SAB  8 SAB  8 - - - . 0 - - -  -
TRY  ASTM SIP  7 SAB  7 SAB  6 SAB  7 SAB  7  ASTM SAB  8 SIP  8 SAB  6 SAB  8 SAB  8 6 - - . 0 - - -  -
TRY  ASTM SIP  7 SAB  7 SAB  6 SAB  7 SAB  7  ASTM SIP  8 SIP  8 SAB  6 SAB  8 SAB  8 6 5 - . 0 - - -  -
TRY  ASTM SIP  7 SAB  7 SAB  6 SAB  7 SAB  7  ASTM SIP  8 SIP  8 SIP  6 SAB  8 SAB  8 6 5 7 . 0 - - -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SAB  7 SAB  7  ASTM SIP  8 SIP  8 SIP  6 SAB  8 SAB  8 6 5 7 . 0 2 - -  -
TRY  ASTM SIP  7 SAB  7 SIP  6 SAB  7 SIP  7  ASTM SIP  8 SIP  8 SIP  6 SAB  8 SAB  8 6 5 7 . 0 2 4 -  -
