                Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
004   003 001  8 003  8 002 10 001  9 003  9   003 003 10 003 10 003  8 001 10 001  8 5 6 7 . 1 4 2 1  0
004   003 001  8 003  8 003 10 001  9 003  9   003 003 10 003 10 003  8 001 10 001  8 5 6 7 . 1 4 2 1  0
004   003 001  8 003  8 003 10 001  9 003  9   003 003 10 003 10 003  8 001 10 001  8 5 6 7 . 1 4 2 1  1
004   003 001  8 001  7 003 10 001  9 003  9   003 003 10 003 10 003  8 001 10 001  8 5 6 7 . 4 2 - 1  1
004   001 001  8 001  7 003 10 001  9 003  9   003 003 10 003 10 003  8 001 10 001  8 5 6 7 . 4 2 - 1  1
004   001 001  8 001  7 003 10 001  9 001  8   003 003 10 003 10 003  8 001 10 001  8 5 6 7 . 2 - - 1  1
004   001 001  8 001  7 003 10 001  9 001  8   001 003 10 003 10 003  8 001 10 001  8 5 6 7 . 2 - - 1  1
004   001 001  8 001  7 003 10 001  9 001  8   001 003 10 003 10 001  7 001 10 001  8 5 6 - . 2 - - 1  1
004   001 001  8 001  7 003 10 001  9 001  8   001 003 10 001  9 001  7 001 10 001  8 5 - - . 2 - - 1  1
004   001 001  8 001  7 003 10 001  9 001  8   001 001  9 001  9 001  7 001 10 001  8 - - - . 2 - - 1  1
004   001 001  8 001  7 001  9 001  9 001  8   001 001  9 001  9 001  7 001 10 001  8 - - - . - - - 1  1
003   001 001  8 001  7 001  9 001  9 001  8   001 001  9 001  9 001  7 001 10 001  8 - - - . - - - -  -
003   001 001  8 001  7 001  9 001  9 001  8   002 001  9 001  9 001  7 001 10 001  8 - - - . - - - -  -
003   001 001  8 001  7 001  9 001  9 001  8   002 001  9 001  9 001  7 001 10 001  8 - - - . - - - -  -
003   001 001  8 001  7 001  9 001  9 001  8   002 001  9 001  9 001  7 001 10 001  9 - - - . - - - -  -
003   002 001  8 001  7 001  9 001  9 001  8   002 001  9 001  9 001  7 001 10 001  9 - - - . - - - -  -
003   002 001  8 001  8 001  9 001  9 001  8   002 001  9 001  9 001  7 001 10 001  9 - - - . - - - -  -
003   002 001  8 001  8 001  9 001  9 001  9   002 001  9 001  9 001  7 001 10 001  9 - - - . - - - -  -
003   002 002  8 001  8 001  9 001  9 001  9   002 001  9 001  9 001  7 001 10 001  9 - - - . 0 - - -  -
003   002 002  8 001  8 001  9 001  9 001  9   002 001  9 001  9 002  7 001 10 001  9 7 - - . 0 - - -  -
003   002 002  8 001  8 001  9 001  9 001  9   002 001  9 002  9 002  7 001 10 001  9 7 6 - . 0 - - -  -
003   002 002  8 001  8 001  9 001  9 001  9   002 002  9 002  9 002  7 001 10 001  9 7 6 5 . 0 - - -  -
003   002 002  8 001  8 001  9 002  9 001  9   002 002  9 002  9 002  7 001 10 001  9 7 6 5 . 0 3 - -  -
003   002 002  8 001  8 002  9 002  9 001  9   002 002  9 002  9 002  7 001 10 001  9 7 6 5 . 0 3 2 -  -
003   003 002  8 001  8 002  9 002  9 001  9   002 002  9 002  9 002  7 001 10 001  9 7 6 5 . 0 3 2 -  -
003   003 002  8 001  8 002  9 002  9 001  9   003 002  9 002  9 002  7 001 10 001  9 7 6 5 . 0 3 2 -  -
003   003 002  8 001  8 002  9 002  9 001  9   003 002  9 002  9 002  7 001 10 001  9 7 6 5 . 0 3 2 -  -
004   003 002  8 001  8 002  9 002  9 001  9   003 002  9 002  9 002  7 001 10 001  9 7 6 5 . 0 3 2 2  1
004   003 002  8 001  8 002  9 003  9 001  9   003 002  9 002  9 002  7 001 10 001  9 7 6 5 . 0 3 2 2  1
004   003 002  8 001  8 002  9 003  9 001  9   003 003  9 002  9 002  7 001 10 001  9 7 6 5 . 0 3 2 2  1
004   003 002  8 001  8 002  9 003  9 001  9   003 003  9 003  9 002  7 001 10 001  9 7 6 5 . 0 3 2 2  1
004   003 002  8 001  8 002  9 003  9 001  9   003 003  9 003  9 003  7 001 10 001  9 7 6 5 . 0 3 2 2  1
004   003 003  8 001  8 002  9 003  9 001  9   003 003  9 003  9 003  7 001 10 001  9 7 6 5 . 0 3 2 2  1
004   003 003  8 001  8 003  9 003  9 001  9   003 003  9 003  9 003  7 001 10 001  9 7 6 5 . 0 3 2 2  1
004   003 003  8 001  8 003  9 003  9 001  9   003 003  9 003  9 003  7 001 10 001  9 7 6 5 . 0 3 2 2  0
004   003 003  8 001  8 001  8 003  9 001  9   003 003  9 003  9 003  7 001 10 001  9 7 6 5 . 0 3 - 2  0
004   001 003  8 001  8 001  8 003  9 001  9   003 003  9 003  9 003  7 001 10 001  9 7 6 5 . 0 3 - 2  0
004   001 003  8 001  8 001  8 003  9 001  9   003 003  9 003  9 001  6 001 10 001  9 6 5 - . 0 3 - 2  0
004   001 003  8 001  8 001  8 003  9 001  9   001 003  9 003  9 001  6 001 10 001  9 6 5 - . 0 3 - 2  0
004   001 003  8 001  8 001  8 001  8 001  9   001 003  9 003  9 001  6 001 10 001  9 6 5 - . 0 - - 2  0
004   001 001  7 001  8 001  8 001  8 001  9   001 003  9 003  9 001  6 001 10 001  9 6 5 - . - - - 2  0
004   001 001  7 001  8 001  8 001  8 001  9   001 003  9 001  8 001  6 001 10 001  9 5 - - . - - - 2  0
004   001 001  7 001  8 001  8 001  8 001  9   001 001  8 001  8 001  6 001 10 001  9 - - - . - - - 2  0
003   001 001  7 001  8 001  8 001  8 001  9   001 001  8 001  8 001  6 001 10 001  9 - - - . - - - -  -
003   001 001  7 001  8 001  8 001  8 001  9   002 001  8 001  8 001  6 001 10 001  9 - - - . - - - -  -
003   001 001  7 001  8 001  8 001  8 001  9   002 001  8 001  9 001  6 001 10 001  9 - - - . - - - -  -
003   001 001  7 001  8 001  8 001  8 001  9   002 001  8 001  9 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  7 001  8 001  8 001  8 001  9   002 001  8 001  9 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  8 001  8 001  8 001  8 001  9   002 001  8 001  9 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  8 001  9 001  8 001  8 001  9   002 001  8 001  9 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  8 001  9 001  8 001  8 002  9   002 001  8 001  9 001  6 001 10 001 10 - - - . 4 - - -  -
003   002 001  8 001  9 002  8 001  8 002  9   002 001  8 001  9 001  6 001 10 001 10 - - - . 4 2 - -  -
003   002 001  8 001  9 002  8 001  8 002  9   002 001  8 001  9 002  6 001 10 001 10 7 - - . 4 2 - -  -
003   002 001  8 001  9 002  8 002  8 002  9   002 001  8 001  9 002  6 001 10 001 10 7 - - . 4 2 3 -  -
003   002 001  8 001  9 002  8 002  8 002  9   002 001  8 001  9 002  6 002 10 001 10 7 8 - . 4 2 3 -  -
003   002 001  8 001  9 002  8 002  8 002  9   002 002  8 001  9 002  6 002 10 001 10 7 8 5 . 4 2 3 -  -
003   003 001  8 001  9 002  8 002  8 002  9   002 002  8 001  9 002  6 002 10 001 10 7 8 5 . 4 2 3 -  -
003   003 001  8 001  9 002  8 002  8 002  9   003 002  8 001  9 002  6 002 10 001 10 7 8 5 . 4 2 3 -  -
003   003 001  8 001  9 002  8 002  8 002  9   003 002  8 001  9 002  6 002 10 001 10 7 8 5 . 4 2 3 -  -
004   003 001  8 001  9 002  8 002  8 002  9   003 002  8 001  9 002  6 002 10 001 10 7 8 5 . 4 2 3 3  0
004   003 001  8 001  9 002  8 002  8 002  9   003 002  8 001  9 002  6 003 10 001 10 7 8 5 . 4 2 3 3  0
004   003 001  8 001  9 002  8 003  8 002  9   003 002  8 001  9 002  6 003 10 001 10 7 8 5 . 4 2 3 3  0
004   003 001  8 001  9 002  8 003  8 002  9   003 002  8 001  9 003  6 003 10 001 10 7 8 5 . 4 2 3 3  0
004   003 001  8 001  9 003  8 003  8 002  9   003 002  8 001  9 003  6 003 10 001 10 7 8 5 . 4 2 3 3  0
004   003 001  8 001  9 003  8 003  8 003  9   003 002  8 001  9 003  6 003 10 001 10 7 8 5 . 4 2 3 3  0
004   003 001  8 001  9 003  8 003  8 003  9   003 003  8 001  9 003  6 003 10 001 10 7 8 5 . 4 2 3 3  0
004   003 001  8 001  9 003  8 003  8 003  9   003 003  8 001  9 003  6 003 10 001 10 7 8 5 . 4 2 3 3  -1
004   003 001  8 001  9 003  8 003  8 003  9   003 001  7 001  9 003  6 003 10 001 10 7 8 - . 4 2 3 3  -1
004   001 001  8 001  9 003  8 003  8 003  9   003 001  7 001  9 003  6 003 10 001 10 7 8 - . 4 2 3 3  -1
004   001 001  8 001  9 003  8 003  8 003  9   003 001  7 001  9 003  6 001  9 001 10 7 - - . 4 2 3 3  -1
004   001 001  8 001  9 003  8 003  8 003  9   001 001  7 001  9 003  6 001  9 001 10 7 - - . 4 2 3 3  -1
004   001 001  8 001  9 003  8 003  8 001  8   001 001  7 001  9 003  6 001  9 001 10 7 - - . 2 3 - 3  -1
004   001 001  8 001  9 003  8 003  8 001  8   001 001  7 001  9 001  6 001  9 001 10 - - - . 2 3 - 3  -1
004   001 001  8 001  9 001  7 003  8 001  8   001 001  7 001  9 001  6 001  9 001 10 - - - . 3 - - 3  -1
004   001 001  8 001  9 001  7 001  7 001  8   001 001  7 001  9 001  6 001  9 001 10 - - - . - - - 3  -1
003   001 001  8 001  9 001  7 001  7 001  8   001 001  7 001  9 001  6 001  9 001 10 - - - . - - - -  -
003   001 001  8 001  9 001  7 001  7 001  8   002 001  7 001  9 001  6 001  9 001 10 - - - . - - - -  -
003   001 001  8 001  9 001  7 001  7 001  8   002 001  8 001  9 001  6 001  9 001 10 - - - . - - - -  -
003   001 001  8 001  9 001  7 001  7 001  8   002 001  8 001  9 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  8 001  9 001  7 001  7 001  8   002 001  8 001  9 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  9 001  9 001  7 001  7 001  8   002 001  8 001  9 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  9 001  9 001  7 001  8 001  8   002 001  8 001  9 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  9 002  9 001  7 001  8 001  8   002 001  8 001  9 001  6 001 10 001 10 - - - . 1 - - -  -
003   002 001  9 002  9 001  7 001  8 001  8   002 001  8 002  9 001  6 001 10 001 10 6 - - . 1 - - -  -
003   002 001  9 002  9 001  7 001  8 002  8   002 001  8 002  9 001  6 001 10 001 10 6 - - . 1 4 - -  -
003   002 001  9 002  9 001  7 001  8 002  8   002 001  8 002  9 002  6 001 10 001 10 6 7 - . 1 4 - -  -
003   002 001  9 002  9 002  7 001  8 002  8   002 001  8 002  9 002  6 001 10 001 10 6 7 - . 1 4 2 -  -
003   002 001  9 002  9 002  7 001  8 002  8   002 001  8 002  9 002  6 001 10 002 10 6 7 9 . 1 4 2 -  -
003   003 001  9 002  9 002  7 001  8 002  8   002 001  8 002  9 002  6 001 10 002 10 6 7 9 . 1 4 2 -  -
003   003 001  9 002  9 002  7 001  8 002  8   003 001  8 002  9 002  6 001 10 002 10 6 7 9 . 1 4 2 -  -
003   003 001  9 002  9 002  7 001  8 002  8   003 001  8 002  9 002  6 001 10 002 10 6 7 9 . 1 4 2 -  -
004   003 001  9 002  9 002  7 001  8 002  8   003 001  8 002  9 002  6 001 10 002 10 6 7 9 . 1 4 2 4  -1
004   003 001  9 002  9 003  7 001  8 002  8   003 001  8 002  9 002  6 001 10 002 10 6 7 9 . 1 4 2 4  -1
004   003 001  9 002  9 003  7 001  8 002  8   003 001  8 002  9 003  6 001 10 002 10 6 7 9 . 1 4 2 4  -1
004   003 001  9 002  9 003  7 001  8 003  8   003 001  8 002  9 003  6 001 10 002 10 6 7 9 . 1 4 2 4  -1
004   003 001  9 002  9 003  7 001  8 003  8   003 001  8 003  9 003  6 001 10 002 10 6 7 9 . 1 4 2 4  -1
004   003 001  9 003  9 003  7 001  8 003  8   003 001  8 003  9 003  6 001 10 002 10 6 7 9 . 1 4 2 4  -1
004   003 001  9 003  9 003  7 001  8 003  8   003 001  8 003  9 003  6 001 10 003 10 6 7 9 . 1 4 2 4  -1
004   003 001  9 003  9 003  7 001  8 003  8   003 001  8 003  9 003  6 001 10 003 10 6 7 9 . 1 4 2 4  0
004   003 001  9 003  9 001  6 001  8 003  8   003 001  8 003  9 003  6 001 10 003 10 6 7 9 . 1 4 - 4  0
004   001 001  9 003  9 001  6 001  8 003  8   003 001  8 003  9 003  6 001 10 003 10 6 7 9 . 1 4 - 4  0
004   001 001  9 001  8 001  6 001  8 003  8   003 001  8 003  9 003  6 001 10 003 10 6 7 9 . 4 - - 4  0
004   001 001  9 001  8 001  6 001  8 003  8   001 001  8 003  9 003  6 001 10 003 10 6 7 9 . 4 - - 4  0
004   001 001  9 001  8 001  6 001  8 003  8   001 001  8 003  9 003  6 001 10 001  9 6 7 - . 4 - - 4  0
004   001 001  9 001  8 001  6 001  8 003  8   001 001  8 001  8 003  6 001 10 001  9 7 - - . 4 - - 4  0
004   001 001  9 001  8 001  6 001  8 003  8   001 001  8 001  8 001  6 001 10 001  9 - - - . 4 - - 4  0
004   001 001  9 001  8 001  6 001  8 001  7   001 001  8 001  8 001  6 001 10 001  9 - - - . - - - 4  0
003   001 001  9 001  8 001  6 001  8 001  7   001 001  8 001  8 001  6 001 10 001  9 - - - . - - - -  -
003   001 001  9 001  8 001  6 001  8 001  7   002 001  8 001  8 001  6 001 10 001  9 - - - . - - - -  -
003   001 001  9 001  8 001  6 001  8 001  7   002 001  9 001  8 001  6 001 10 001  9 - - - . - - - -  -
003   001 001  9 001  8 001  6 001  8 001  7   002 001  9 001  8 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  9 001  8 001  6 001  8 001  7   002 001  9 001  8 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  9 001  8 001  6 001  9 001  7   002 001  9 001  8 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  9 001  8 001  6 001  9 001  8   002 001  9 001  8 001  6 001 10 001 10 - - - . - - - -  -
003   002 001  9 001  8 001  6 001  9 001  8   002 001  9 001  8 001  6 002 10 001 10 8 - - . - - - -  -
003   002 001  9 001  8 002  6 001  9 001  8   002 001  9 001  8 001  6 002 10 001 10 8 - - . 2 - - -  -
003   002 001  9 002  8 002  6 001  9 001  8   002 001  9 001  8 001  6 002 10 001 10 8 - - . 2 1 - -  -
003   002 001  9 002  8 002  6 001  9 001  8   002 001  9 002  8 001  6 002 10 001 10 8 6 - . 2 1 - -  -
003   002 001  9 002  8 002  6 001  9 001  8   002 001  9 002  8 002  6 002 10 001 10 8 6 7 . 2 1 - -  -
003   002 002  9 002  8 002  6 001  9 001  8   002 001  9 002  8 002  6 002 10 001 10 8 6 7 . 2 1 0 -  -
003   003 002  9 002  8 002  6 001  9 001  8   002 001  9 002  8 002  6 002 10 001 10 8 6 7 . 2 1 0 -  -
003   003 002  9 002  8 002  6 001  9 001  8   003 001  9 002  8 002  6 002 10 001 10 8 6 7 . 2 1 0 -  -
003   003 002  9 002  8 002  6 001  9 001  8   003 001  9 002  8 002  6 002 10 001 10 8 6 7 . 2 1 0 -  -
004   003 002  9 002  8 002  6 001  9 001  8   003 001  9 002  8 002  6 002 10 001 10 8 6 7 . 2 1 0 5  0
004   003 002  9 002  8 002  6 001  9 001  8   003 001  9 002  8 003  6 002 10 001 10 8 6 7 . 2 1 0 5  0
004   003 002  9 002  8 002  6 001  9 001  8   003 001  9 003  8 003  6 002 10 001 10 8 6 7 . 2 1 0 5  0
004   003 002  9 003  8 002  6 001  9 001  8   003 001  9 003  8 003  6 002 10 001 10 8 6 7 . 2 1 0 5  0
004   003 002  9 003  8 003  6 001  9 001  8   003 001  9 003  8 003  6 002 10 001 10 8 6 7 . 2 1 0 5  0
004   003 002  9 003  8 003  6 001  9 001  8   003 001  9 003  8 003  6 003 10 001 10 8 6 7 . 2 1 0 5  0
004   003 003  9 003  8 003  6 001  9 001  8   003 001  9 003  8 003  6 003 10 001 10 8 6 7 . 2 1 0 5  0
004   003 003  9 003  8 003  6 001  9 001  8   003 001  9 003  8 003  6 003 10 001 10 8 6 7 . 2 1 0 5  1
004   003 003  9 003  8 003  6 001  9 001  8   003 001  9 001  7 003  6 003 10 001 10 8 7 - . 2 1 0 5  1
004   001 003  9 003  8 003  6 001  9 001  8   003 001  9 001  7 003  6 003 10 001 10 8 7 - . 2 1 0 5  1
004   001 003  9 003  8 001  6 001  9 001  8   003 001  9 001  7 003  6 003 10 001 10 8 7 - . 1 0 - 5  1
004   001 003  9 003  8 001  6 001  9 001  8   001 001  9 001  7 003  6 003 10 001 10 8 7 - . 1 0 - 5  1
004   001 003  9 001  7 001  6 001  9 001  8   001 001  9 001  7 003  6 003 10 001 10 8 7 - . 0 - - 5  1
004   001 003  9 001  7 001  6 001  9 001  8   001 001  9 001  7 001  6 003 10 001 10 8 - - . 0 - - 5  1
004   001 001  8 001  7 001  6 001  9 001  8   001 001  9 001  7 001  6 003 10 001 10 8 - - . - - - 5  1
004   001 001  8 001  7 001  6 001  9 001  8   001 001  9 001  7 001  6 001  9 001 10 - - - . - - - 5  1
003   001 001  8 001  7 001  6 001  9 001  8   001 001  9 001  7 001  6 001  9 001 10 - - - . - - - -  -
003   001 001  8 001  7 001  6 001  9 001  8   002 001  9 001  7 001  6 001  9 001 10 - - - . - - - -  -
003   001 001  8 001  7 001  6 001  9 001  8   002 001 10 001  7 001  6 001  9 001 10 - - - . - - - -  -
003   001 001  8 001  7 001  6 001  9 001  8   002 001 10 001  8 001  6 001  9 001 10 - - - . - - - -  -
003   002 001  8 001  7 001  6 001  9 001  8   002 001 10 001  8 001  6 001  9 001 10 - - - . - - - -  -
003   002 001  8 001  8 001  6 001  9 001  8   002 001 10 001  8 001  6 001  9 001 10 - - - . - - - -  -
003   002 001  8 001  8 001  6 001  9 001  9   002 001 10 001  8 001  6 001  9 001 10 - - - . - - - -  -
003   002 001  8 001  8 001  6 002  9 001  9   002 001 10 001  8 001  6 001  9 001 10 - - - . 3 - - -  -
003   002 001  8 001  8 001  6 002  9 001  9   002 001 10 001  8 001  6 001  9 002 10 9 - - . 3 - - -  -
003   002 001  8 001  8 002  6 002  9 001  9   002 001 10 001  8 001  6 001  9 002 10 9 - - . 3 2 - -  -
003   002 001  8 001  8 002  6 002  9 001  9   002 001 10 001  8 002  6 001  9 002 10 9 7 - . 3 2 - -  -
003   002 002  8 001  8 002  6 002  9 001  9   002 001 10 001  8 002  6 001  9 002 10 9 7 - . 3 2 0 -  -
003   002 002  8 001  8 002  6 002  9 001  9   002 001 10 001  8 002  6 002  9 002 10 9 7 8 . 3 2 0 -  -
003   003 002  8 001  8 002  6 002  9 001  9   002 001 10 001  8 002  6 002  9 002 10 9 7 8 . 3 2 0 -  -
003   003 002  8 001  8 002  6 002  9 001  9   003 001 10 001  8 002  6 002  9 002 10 9 7 8 . 3 2 0 -  -
003   003 002  8 001  8 002  6 002  9 001  9   003 001 10 001  8 002  6 002  9 002 10 9 7 8 . 3 2 0 -  -
004   003 002  8 001  8 002  6 002  9 001  9   003 001 10 001  8 002  6 002  9 002 10 9 7 8 . 3 2 0 6  1
004   003 003  8 001  8 002  6 002  9 001  9   003 001 10 001  8 002  6 002  9 002 10 9 7 8 . 3 2 0 6  1
004   003 003  8 001  8 002  6 002  9 001  9   003 001 10 001  8 003  6 002  9 002 10 9 7 8 . 3 2 0 6  1
004   003 003  8 001  8 003  6 002  9 001  9   003 001 10 001  8 003  6 002  9 002 10 9 7 8 . 3 2 0 6  1
004   003 003  8 001  8 003  6 002  9 001  9   003 001 10 001  8 003  6 002  9 003 10 9 7 8 . 3 2 0 6  1
004   003 003  8 001  8 003  6 003  9 001  9   003 001 10 001  8 003  6 002  9 003 10 9 7 8 . 3 2 0 6  1
004   003 003  8 001  8 003  6 003  9 001  9   003 001 10 001  8 003  6 003  9 003 10 9 7 8 . 3 2 0 6  1
004   003 003  8 001  8 003  6 003  9 001  9   003 001 10 001  8 003  6 003  9 003 10 9 7 8 . 3 2 0 6  3
004   003 003  8 001  8 003  6 003  9 001  9   003 001 10 001  8 003  6 003  9 003 10 9 7 8 . 3 2 0 6  3
004   001 003  8 001  8 003  6 003  9 001  9   003 001 10 001  8 003  6 003  9 003 10 9 7 8 . 3 2 0 6  3
004   001 003  8 001  8 003  6 001  8 001  9   003 001 10 001  8 003  6 003  9 003 10 9 7 8 . 2 0 - 6  3
004   001 003  8 001  8 003  6 001  8 001  9   001 001 10 001  8 003  6 003  9 003 10 9 7 8 . 2 0 - 6  3
004   001 003  8 001  8 001  6 001  8 001  9   001 001 10 001  8 003  6 003  9 003 10 9 7 8 . 0 - - 6  3
004   001 003  8 001  8 001  6 001  8 001  9   001 001 10 001  8 003  6 001  8 003 10 9 7 - . 0 - - 6  3
004   001 003  8 001  8 001  6 001  8 001  9   001 001 10 001  8 001  6 001  8 003 10 9 - - . 0 - - 6  3
004   001 003  8 001  8 001  6 001  8 001  9   001 001 10 001  8 001  6 001  8 001  9 - - - . 0 - - 6  3
004   001 001  7 001  8 001  6 001  8 001  9   001 001 10 001  8 001  6 001  8 001  9 - - - . - - - 6  3
005   001 001  7 001  8 001  6 001  8 001  9   001 001 10 001  8 001  6 001  8 001  9 - - - . - - - -  -
Game 1 was won by team 1 by points.
Game 2
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
002   001 001  7 001  8 001  6 001  8 001  9   001 001 10 001  8 001  6 001  8 001  9 - - - . - - - -  -
003   001 001  7 001  8 001  6 001  8 001  9   001 001 10 001  8 001  6 001  8 001  9 - - - . - - - -  -
003   001 001  7 001  8 001  6 001  8 001  9   002 001 10 001  8 001  6 001  8 001  9 - - - . - - - -  -
003   001 001  7 001  8 001  6 001  8 001  9   002 001 10 001  9 001  6 001  8 001  9 - - - . - - - -  -
003   001 001  7 001  8 001  6 001  8 001  9   002 001 10 001  9 001  6 001  9 001  9 - - - . - - - -  -
003   001 001  7 001  8 001  6 001  8 001  9   002 002 10 001  9 001  6 001  9 001  9 5 - - . - - - -  -
003   002 001  7 001  8 001  6 001  8 001  9   002 002 10 001  9 001  6 001  9 001  9 5 - - . - - - -  -
003   002 001  7 001  9 001  6 001  8 001  9   002 002 10 001  9 001  6 001  9 001  9 5 - - . - - - -  -
003   002 001  7 001  9 001  6 001  9 001  9   002 002 10 001  9 001  6 001  9 001  9 5 - - . - - - -  -
003   002 001  7 001  9 002  6 001  9 001  9   002 002 10 001  9 001  6 001  9 001  9 5 - - . 2 - - -  -
003   002 001  7 001  9 002  6 001  9 001  9   002 002 10 001  9 002  6 001  9 001  9 5 7 - . 2 - - -  -
003   002 001  7 001  9 002  6 001  9 001  9   002 002 10 001  9 002  6 001  9 002  9 5 7 9 . 2 - - -  -
003   002 001  7 001  9 002  6 001  9 002  9   002 002 10 001  9 002  6 001  9 002  9 5 7 9 . 2 4 - -  -
003   002 002  7 001  9 002  6 001  9 002  9   002 002 10 001  9 002  6 001  9 002  9 5 7 9 . 2 4 0 -  -
003   003 002  7 001  9 002  6 001  9 002  9   002 002 10 001  9 002  6 001  9 002  9 5 7 9 . 2 4 0 -  -
003   003 002  7 001  9 002  6 001  9 002  9   003 002 10 001  9 002  6 001  9 002  9 5 7 9 . 2 4 0 -  -
003   003 002  7 001  9 002  6 001  9 002  9   003 002 10 001  9 002  6 001  9 002  9 5 7 9 . 2 4 0 -  -
003   003 002  7 001  9 002  6 001  9 002  9   003 002 10 001  9 002  6 001  9 002  9 5 7 9 . 2 4 0 -  -
004   003 002  7 001  9 002  6 001  9 002  9   003 002 10 001  9 002  6 001  9 002  9 5 7 9 . 2 4 0 1  0
004   003 002  7 001  9 002  6 001  9 003  9   003 002 10 001  9 002  6 001  9 002  9 5 7 9 . 2 4 0 1  0
