                Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
004   003 001  8 002  9 003  6 001  9 003  9   003 001  7 003  8 003  8 003  8 001  8 6 7 8 . 4 2 1 4  -3
004   003 001  8 003  9 003  6 001  9 003  9   003 001  7 003  8 003  8 003  8 001  8 6 7 8 . 4 2 1 4  -3
004   003 001  8 003  9 003  6 001  9 003  9   003 001  7 003  8 003  8 003  8 001  8 6 7 8 . 4 2 1 4  -3
004   003 001  8 003  9 003  6 001  9 001  8   003 001  7 003  8 003  8 003  8 001  8 6 7 8 . 2 1 - 4  -3
004   001 001  8 003  9 003  6 001  9 001  8   003 001  7 003  8 003  8 003  8 001  8 6 7 8 . 2 1 - 4  -3
004   001 001  8 003  9 003  6 001  9 001  8   003 001  7 003  8 003  8 001  7 001  8 6 7 - . 2 1 - 4  -3
004   001 001  8 003  9 003  6 001  9 001  8   001 001  7 003  8 003  8 001  7 001  8 6 7 - . 2 1 - 4  -3
004   001 001  8 001  8 003  6 001  9 001  8   001 001  7 003  8 003  8 001  7 001  8 6 7 - . 2 - - 4  -3
004   001 001  8 001  8 001  6 001  9 001  8   001 001  7 003  8 003  8 001  7 001  8 6 7 - . - - - 4  -3
004   001 001  8 001  8 001  6 001  9 001  8   001 001  7 003  8 001  7 001  7 001  8 6 - - . - - - 4  -3
004   001 001  8 001  8 001  6 001  9 001  8   001 001  7 001  7 001  7 001  7 001  8 - - - . - - - 4  -3
003   001 001  8 001  8 001  6 001  9 001  8   001 001  7 001  7 001  7 001  7 001  8 - - - . - - - -  -
003   001 001  8 001  8 001  6 001  9 001  8   002 001  7 001  7 001  7 001  7 001  8 - - - . - - - -  -
003   001 001  8 001  8 001  6 001  9 001  8   002 001  8 001  7 001  7 001  7 001  8 - - - . - - - -  -
003   001 001  8 001  8 001  6 001  9 001  8   002 001  8 001  7 001  7 001  8 001  8 - - - . - - - -  -
003   002 001  8 001  8 001  6 001  9 001  8   002 001  8 001  7 001  7 001  8 001  8 - - - . - - - -  -
003   002 001  9 001  8 001  6 001  9 001  8   002 001  8 001  7 001  7 001  8 001  8 - - - . - - - -  -
003   002 001  9 001  8 001  6 001  9 001  9   002 001  8 001  7 001  7 001  8 001  8 - - - . - - - -  -
003   002 001  9 001  8 001  6 001  9 001  9   002 001  8 001  7 001  7 001  8 002  8 9 - - . - - - -  -
003   002 001  9 002  8 001  6 001  9 001  9   002 001  8 001  7 001  7 001  8 002  8 9 - - . 1 - - -  -
003   002 001  9 002  8 001  6 001  9 001  9   002 001  8 001  7 002  7 001  8 002  8 9 7 - . 1 - - -  -
003   002 001  9 002  8 001  6 002  9 001  9   002 001  8 001  7 002  7 001  8 002  8 9 7 - . 1 3 - -  -
003   002 001  9 002  8 001  6 002  9 001  9   002 001  8 002  7 002  7 001  8 002  8 9 7 6 . 1 3 - -  -
003   002 001  9 002  8 002  6 002  9 001  9   002 001  8 002  7 002  7 001  8 002  8 9 7 6 . 1 3 2 -  -
003   003 001  9 002  8 002  6 002  9 001  9   002 001  8 002  7 002  7 001  8 002  8 9 7 6 . 1 3 2 -  -
003   003 001  9 002  8 002  6 002  9 001  9   003 001  8 002  7 002  7 001  8 002  8 9 7 6 . 1 3 2 -  -
003   003 001  9 002  8 002  6 002  9 001  9   003 001  8 002  7 002  7 001  8 002  8 9 7 6 . 1 3 2 -  -
004   003 001  9 002  8 002  6 002  9 001  9   003 001  8 002  7 002  7 001  8 002  8 9 7 6 . 1 3 2 5  -3
004   003 001  9 002  8 002  6 002  9 001  9   003 001  8 003  7 002  7 001  8 002  8 9 7 6 . 1 3 2 5  -3
004   003 001  9 002  8 002  6 003  9 001  9   003 001  8 003  7 002  7 001  8 002  8 9 7 6 . 1 3 2 5  -3
004   003 001  9 002  8 002  6 003  9 001  9   003 001  8 003  7 003  7 001  8 002  8 9 7 6 . 1 3 2 5  -3
004   003 001  9 003  8 002  6 003  9 001  9   003 001  8 003  7 003  7 001  8 002  8 9 7 6 . 1 3 2 5  -3
004   003 001  9 003  8 002  6 003  9 001  9   003 001  8 003  7 003  7 001  8 003  8 9 7 6 . 1 3 2 5  -3
004   003 001  9 003  8 003  6 003  9 001  9   003 001  8 003  7 003  7 001  8 003  8 9 7 6 . 1 3 2 5  -3
004   003 001  9 003  8 003  6 003  9 001  9   003 001  8 003  7 003  7 001  8 003  8 9 7 6 . 1 3 2 5  -4
004   003 001  9 003  8 003  6 003  9 001  9   003 001  8 003  7 003  7 001  8 003  8 9 7 6 . 1 3 2 5  -4
004   001 001  9 003  8 003  6 003  9 001  9   003 001  8 003  7 003  7 001  8 003  8 9 7 6 . 1 3 2 5  -4
004   001 001  9 003  8 003  6 003  9 001  9   003 001  8 001  6 003  7 001  8 003  8 9 7 - . 1 3 2 5  -4
004   001 001  9 003  8 003  6 003  9 001  9   001 001  8 001  6 003  7 001  8 003  8 9 7 - . 1 3 2 5  -4
004   001 001  9 001  7 003  6 003  9 001  9   001 001  8 001  6 003  7 001  8 003  8 9 7 - . 3 2 - 5  -4
004   001 001  9 001  7 003  6 003  9 001  9   001 001  8 001  6 001  6 001  8 003  8 9 - - . 3 2 - 5  -4
004   001 001  9 001  7 001  6 003  9 001  9   001 001  8 001  6 001  6 001  8 003  8 9 - - . 3 - - 5  -4
004   001 001  9 001  7 001  6 003  9 001  9   001 001  8 001  6 001  6 001  8 001  7 - - - . 3 - - 5  -4
004   001 001  9 001  7 001  6 001  8 001  9   001 001  8 001  6 001  6 001  8 001  7 - - - . - - - 5  -4
005   001 001  9 001  7 001  6 001  8 001  9   001 001  8 001  6 001  6 001  8 001  7 - - - . - - - -  -
Game 1 was won by team 0 by knock out in 5 trials.
Game 2
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
002   001 001  9 001  7 001  6 001  8 001  9   001 001  8 001  6 001  6 001  8 001  7 - - - . - - - -  -
003   001 001  9 001  7 001  6 001  8 001  9   001 001  8 001  6 001  6 001  8 001  7 - - - . - - - -  -
003   001 001  9 001  7 001  6 001  8 001  9   002 001  8 001  6 001  6 001  8 001  7 - - - . - - - -  -
003   001 001  9 001  7 001  6 001  8 001  9   002 001  8 001  7 001  6 001  8 001  7 - - - . - - - -  -
003   001 001  9 001  7 001  6 001  8 001  9   002 001  8 001  7 001  6 001  8 001  8 - - - . - - - -  -
003   001 001  9 001  7 001  6 001  8 001  9   002 001  8 001  7 001  6 002  8 001  8 8 - - . - - - -  -
003   002 001  9 001  7 001  6 001  8 001  9   002 001  8 001  7 001  6 002  8 001  8 8 - - . - - - -  -
003   002 001  9 001  8 001  6 001  8 001  9   002 001  8 001  7 001  6 002  8 001  8 8 - - . - - - -  -
003   002 001  9 001  8 001  6 001  8 001 10   002 001  8 001  7 001  6 002  8 001  8 8 - - . - - - -  -
003   002 001  9 001  8 001  6 001  8 001 10   002 001  8 001  7 002  6 002  8 001  8 8 7 - . - - - -  -
003   002 001  9 001  8 002  6 001  8 001 10   002 001  8 001  7 002  6 002  8 001  8 8 7 - . 2 - - -  -
003   002 001  9 001  8 002  6 001  8 001 10   002 002  8 001  7 002  6 002  8 001  8 8 7 5 . 2 - - -  -
003   002 002  9 001  8 002  6 001  8 001 10   002 002  8 001  7 002  6 002  8 001  8 8 7 5 . 2 0 - -  -
003   002 002  9 001  8 002  6 002  8 001 10   002 002  8 001  7 002  6 002  8 001  8 8 7 5 . 2 0 3 -  -
003   003 002  9 001  8 002  6 002  8 001 10   002 002  8 001  7 002  6 002  8 001  8 8 7 5 . 2 0 3 -  -
003   003 002  9 001  8 002  6 002  8 001 10   003 002  8 001  7 002  6 002  8 001  8 8 7 5 . 2 0 3 -  -
003   003 002  9 001  8 002  6 002  8 001 10   003 002  8 001  7 002  6 002  8 001  8 8 7 5 . 2 0 3 -  -
003   003 002  9 001  8 002  6 002  8 001 10   003 002  8 001  7 002  6 002  8 001  8 8 7 5 . 2 0 3 -  -
004   003 002  9 001  8 002  6 002  8 001 10   003 002  8 001  7 002  6 002  8 001  8 8 7 5 . 2 0 3 1  0
004   003 003  9 001  8 002  6 002  8 001 10   003 002  8 001  7 002  6 002  8 001  8 8 7 5 . 2 0 3 1  0
004   003 003  9 001  8 002  6 002  8 001 10   003 003  8 001  7 002  6 002  8 001  8 8 7 5 . 2 0 3 1  0
004   003 003  9 001  8 003  6 002  8 001 10   003 003  8 001  7 002  6 002  8 001  8 8 7 5 . 2 0 3 1  0
004   003 003  9 001  8 003  6 002  8 001 10   003 003  8 001  7 003  6 002  8 001  8 8 7 5 . 2 0 3 1  0
004   003 003  9 001  8 003  6 002  8 001 10   003 003  8 001  7 003  6 003  8 001  8 8 7 5 . 2 0 3 1  0
004   003 003  9 001  8 003  6 003  8 001 10   003 003  8 001  7 003  6 003  8 001  8 8 7 5 . 2 0 3 1  0
004   003 003  9 001  8 003  6 003  8 001 10   003 003  8 001  7 003  6 003  8 001  8 8 7 5 . 2 0 3 1  -1
004   003 001  8 001  8 003  6 003  8 001 10   003 003  8 001  7 003  6 003  8 001  8 8 7 5 . 2 3 - 1  -1
004   001 001  8 001  8 003  6 003  8 001 10   003 003  8 001  7 003  6 003  8 001  8 8 7 5 . 2 3 - 1  -1
004   001 001  8 001  8 003  6 003  8 001 10   003 003  8 001  7 003  6 001  7 001  8 7 5 - . 2 3 - 1  -1
004   001 001  8 001  8 003  6 003  8 001 10   001 003  8 001  7 003  6 001  7 001  8 7 5 - . 2 3 - 1  -1
004   001 001  8 001  8 003  6 001  7 001 10   001 003  8 001  7 003  6 001  7 001  8 7 5 - . 2 - - 1  -1
004   001 001  8 001  8 001  6 001  7 001 10   001 003  8 001  7 003  6 001  7 001  8 7 5 - . - - - 1  -1
004   001 001  8 001  8 001  6 001  7 001 10   001 003  8 001  7 001  6 001  7 001  8 5 - - . - - - 1  -1
004   001 001  8 001  8 001  6 001  7 001 10   001 001  7 001  7 001  6 001  7 001  8 - - - . - - - 1  -1
003   001 001  8 001  8 001  6 001  7 001 10   001 001  7 001  7 001  6 001  7 001  8 - - - . - - - -  -
003   001 001  8 001  8 001  6 001  7 001 10   002 001  7 001  7 001  6 001  7 001  8 - - - . - - - -  -
003   001 001  8 001  8 001  6 001  7 001 10   002 001  7 001  8 001  6 001  7 001  8 - - - . - - - -  -
003   001 001  8 001  8 001  6 001  7 001 10   002 001  7 001  8 001  6 001  8 001  8 - - - . - - - -  -
003   002 001  8 001  8 001  6 001  7 001 10   002 001  7 001  8 001  6 001  8 001  8 - - - . - - - -  -
003   002 001  8 001  9 001  6 001  7 001 10   002 001  7 001  8 001  6 001  8 001  8 - - - . - - - -  -
003   002 001  8 001  9 001  6 001  8 001 10   002 001  7 001  8 001  6 001  8 001  8 - - - . - - - -  -
003   002 001  8 001  9 001  6 001  8 001 10   002 001  7 001  8 001  6 001  8 002  8 9 - - . - - - -  -
003   002 001  8 001  9 001  6 001  8 002 10   002 001  7 001  8 001  6 001  8 002  8 9 - - . 4 - - -  -
003   002 002  8 001  9 001  6 001  8 002 10   002 001  7 001  8 001  6 001  8 002  8 9 - - . 4 0 - -  -
003   002 002  8 001  9 002  6 001  8 002 10   002 001  7 001  8 001  6 001  8 002  8 9 - - . 4 0 2 -  -
003   002 002  8 001  9 002  6 001  8 002 10   002 001  7 001  8 002  6 001  8 002  8 9 7 - . 4 0 2 -  -
003   002 002  8 001  9 002  6 001  8 002 10   002 002  7 001  8 002  6 001  8 002  8 9 7 5 . 4 0 2 -  -
003   003 002  8 001  9 002  6 001  8 002 10   002 002  7 001  8 002  6 001  8 002  8 9 7 5 . 4 0 2 -  -
003   003 002  8 001  9 002  6 001  8 002 10   003 002  7 001  8 002  6 001  8 002  8 9 7 5 . 4 0 2 -  -
003   003 002  8 001  9 002  6 001  8 002 10   003 002  7 001  8 002  6 001  8 002  8 9 7 5 . 4 0 2 -  -
004   003 002  8 001  9 002  6 001  8 002 10   003 002  7 001  8 002  6 001  8 002  8 9 7 5 . 4 0 2 2  -1
